time;V(/BIT_0);V(/BIT_1);V(/BIT_2);V(/Shaped_Out);
3.07144e-05;0;0;0;-4.41371e-06;
3.07244e-05;0;0;0;-4.41283e-06;
3.07344e-05;0;0;0;-4.41194e-06;
3.07444e-05;0;0;0;-4.41106e-06;
3.07544e-05;0;0;0;-4.41018e-06;
3.07644e-05;0;0;0;-4.4093e-06;
3.07744e-05;0;0;0;-4.40841e-06;
3.07844e-05;0;0;0;-4.40753e-06;
3.07944e-05;0;0;0;-4.40665e-06;
3.08044e-05;0;0;0;-4.40577e-06;
3.08144e-05;0;0;0;-4.40489e-06;
3.08244e-05;0;0;0;-4.40401e-06;
3.08344e-05;0;0;0;-4.40313e-06;
3.08444e-05;0;0;0;-4.40224e-06;
3.08544e-05;0;0;0;-4.40136e-06;
3.08644e-05;0;0;0;-4.40048e-06;
3.08744e-05;0;0;0;-4.3996e-06;
3.08844e-05;0;0;0;-4.39872e-06;
3.08944e-05;0;0;0;-4.39784e-06;
3.09044e-05;0;0;0;-4.39696e-06;
3.09144e-05;0;0;0;-4.39608e-06;
3.09244e-05;0;0;0;-4.3952e-06;
3.09344e-05;0;0;0;-4.39432e-06;
3.09444e-05;0;0;0;-4.39345e-06;
3.09544e-05;0;0;0;-4.39257e-06;
3.09644e-05;0;0;0;-4.39169e-06;
3.09744e-05;0;0;0;-4.39081e-06;
3.09844e-05;0;0;0;-4.38993e-06;
3.09944e-05;0;0;0;-4.38905e-06;
3.10044e-05;0;0;0;-4.38817e-06;
3.10144e-05;0;0;0;-4.3873e-06;
3.10244e-05;0;0;0;-4.38642e-06;
3.10344e-05;0;0;0;-4.38554e-06;
3.10444e-05;0;0;0;-4.38466e-06;
3.10544e-05;0;0;0;-4.38379e-06;
3.10644e-05;0;0;0;-4.38291e-06;
3.10744e-05;0;0;0;-4.38203e-06;
3.10844e-05;0;0;0;-4.38116e-06;
3.10944e-05;0;0;0;-4.38028e-06;
3.11044e-05;0;0;0;-4.3794e-06;
3.11144e-05;0;0;0;-4.37853e-06;
3.11244e-05;0;0;0;-4.37765e-06;
3.11344e-05;0;0;0;-4.37678e-06;
3.11444e-05;0;0;0;-4.3759e-06;
3.11544e-05;0;0;0;-4.37502e-06;
3.11644e-05;0;0;0;-4.37415e-06;
3.11744e-05;0;0;0;-4.37327e-06;
3.11844e-05;0;0;0;-4.3724e-06;
3.11944e-05;0;0;0;-4.37152e-06;
3.12044e-05;0;0;0;-4.37065e-06;
3.12144e-05;0;0;0;-4.36978e-06;
3.12244e-05;0;0;0;-4.3689e-06;
3.12344e-05;0;0;0;-4.36803e-06;
3.12444e-05;0;0;0;-4.36715e-06;
3.12544e-05;0;0;0;-4.36628e-06;
3.12644e-05;0;0;0;-4.36541e-06;
3.12744e-05;0;0;0;-4.36453e-06;
3.12844e-05;0;0;0;-4.36366e-06;
3.12944e-05;0;0;0;-4.36279e-06;
3.13044e-05;0;0;0;-4.36191e-06;
3.13144e-05;0;0;0;-4.36104e-06;
3.13244e-05;0;0;0;-4.36017e-06;
3.13344e-05;0;0;0;-4.3593e-06;
3.13444e-05;0;0;0;-4.35842e-06;
3.13544e-05;0;0;0;-4.35755e-06;
3.13644e-05;0;0;0;-4.35668e-06;
3.13744e-05;0;0;0;-4.35581e-06;
3.13844e-05;0;0;0;-4.35494e-06;
3.13944e-05;0;0;0;-4.35407e-06;
3.14044e-05;0;0;0;-4.35319e-06;
3.14144e-05;0;0;0;-4.35232e-06;
3.14244e-05;0;0;0;-4.35145e-06;
3.14344e-05;0;0;0;-4.35058e-06;
3.14444e-05;0;0;0;-4.34971e-06;
3.14544e-05;0;0;0;-4.34884e-06;
3.14644e-05;0;0;0;-4.34797e-06;
3.14744e-05;0;0;0;-4.3471e-06;
3.14844e-05;0;0;0;-4.34623e-06;
3.14944e-05;0;0;0;-4.34536e-06;
3.15044e-05;0;0;0;-4.34449e-06;
3.15144e-05;0;0;0;-4.34362e-06;
3.15244e-05;0;0;0;-4.34276e-06;
3.15344e-05;0;0;0;-4.34189e-06;
3.15444e-05;0;0;0;-4.34102e-06;
3.15544e-05;0;0;0;-4.34015e-06;
3.15644e-05;0;0;0;-4.33928e-06;
3.15744e-05;0;0;0;-4.33841e-06;
3.15844e-05;0;0;0;-4.33755e-06;
3.15944e-05;0;0;0;-4.33668e-06;
3.16044e-05;0;0;0;-4.33581e-06;
3.16144e-05;0;0;0;-4.33494e-06;
3.16244e-05;0;0;0;-4.33408e-06;
3.16344e-05;0;0;0;-4.33321e-06;
3.16444e-05;0;0;0;-4.33234e-06;
3.16544e-05;0;0;0;-4.33147e-06;
3.16644e-05;0;0;0;-4.33061e-06;
3.16744e-05;0;0;0;-4.32974e-06;
3.16844e-05;0;0;0;-4.32888e-06;
3.16944e-05;0;0;0;-4.32801e-06;
3.17044e-05;0;0;0;-4.32714e-06;
3.17144e-05;0;0;0;-4.32628e-06;
3.17244e-05;0;0;0;-4.32541e-06;
3.17344e-05;0;0;0;-4.32455e-06;
3.17444e-05;0;0;0;-4.32368e-06;
3.17544e-05;0;0;0;-4.32282e-06;
3.17644e-05;0;0;0;-4.32195e-06;
3.17744e-05;0;0;0;-4.32109e-06;
3.17844e-05;0;0;0;-4.32022e-06;
3.17944e-05;0;0;0;-4.31936e-06;
3.18044e-05;0;0;0;-4.31849e-06;
3.18144e-05;0;0;0;-4.31763e-06;
3.18244e-05;0;0;0;-4.31677e-06;
3.18344e-05;0;0;0;-4.3159e-06;
3.18444e-05;0;0;0;-4.31504e-06;
3.18544e-05;0;0;0;-4.31418e-06;
3.18644e-05;0;0;0;-4.31331e-06;
3.18744e-05;0;0;0;-4.31245e-06;
3.18844e-05;0;0;0;-4.31159e-06;
3.18944e-05;0;0;0;-4.31073e-06;
3.19044e-05;0;0;0;-4.30986e-06;
3.19144e-05;0;0;0;-4.309e-06;
3.19244e-05;0;0;0;-4.30814e-06;
3.19344e-05;0;0;0;-4.30728e-06;
3.19444e-05;0;0;0;-4.30641e-06;
3.19544e-05;0;0;0;-4.30555e-06;
3.19644e-05;0;0;0;-4.30469e-06;
3.19744e-05;0;0;0;-4.30383e-06;
3.19844e-05;0;0;0;-4.30297e-06;
3.19944e-05;0;0;0;-4.30211e-06;
3.20044e-05;0;0;0;-4.30125e-06;
3.20144e-05;0;0;0;-4.30039e-06;
3.20244e-05;0;0;0;-4.29953e-06;
3.20344e-05;0;0;0;-4.29867e-06;
3.20444e-05;0;0;0;-4.29781e-06;
3.20544e-05;0;0;0;-4.29695e-06;
3.20644e-05;0;0;0;-4.29609e-06;
3.20744e-05;0;0;0;-4.29523e-06;
3.20844e-05;0;0;0;-4.29437e-06;
3.20944e-05;0;0;0;-4.29351e-06;
3.21044e-05;0;0;0;-4.29265e-06;
3.21144e-05;0;0;0;-4.29179e-06;
3.21244e-05;0;0;0;-4.29093e-06;
3.21344e-05;0;0;0;-4.29008e-06;
3.21444e-05;0;0;0;-4.28922e-06;
3.21544e-05;0;0;0;-4.28836e-06;
3.21644e-05;0;0;0;-4.2875e-06;
3.21744e-05;0;0;0;-4.28664e-06;
3.21844e-05;0;0;0;-4.28579e-06;
3.21944e-05;0;0;0;-4.28493e-06;
3.22044e-05;0;0;0;-4.28407e-06;
3.22144e-05;0;0;0;-4.28321e-06;
3.22244e-05;0;0;0;-4.28236e-06;
3.22344e-05;0;0;0;-4.2815e-06;
3.22444e-05;0;0;0;-4.28064e-06;
3.22544e-05;0;0;0;-4.27979e-06;
3.22644e-05;0;0;0;-4.27893e-06;
3.22744e-05;0;0;0;-4.27808e-06;
3.22844e-05;0;0;0;-4.27722e-06;
3.22944e-05;0;0;0;-4.27636e-06;
3.23044e-05;0;0;0;-4.27551e-06;
3.23144e-05;0;0;0;-4.27465e-06;
3.23244e-05;0;0;0;-4.2738e-06;
3.23344e-05;0;0;0;-4.27294e-06;
3.23444e-05;0;0;0;-4.27209e-06;
3.23544e-05;0;0;0;-4.27123e-06;
3.23644e-05;0;0;0;-4.27038e-06;
3.23744e-05;0;0;0;-4.26952e-06;
3.23844e-05;0;0;0;-4.26867e-06;
3.23944e-05;0;0;0;-4.26782e-06;
3.24044e-05;0;0;0;-4.26696e-06;
3.24144e-05;0;0;0;-4.26611e-06;
3.24244e-05;0;0;0;-4.26525e-06;
3.24344e-05;0;0;0;-4.2644e-06;
3.24444e-05;0;0;0;-4.26355e-06;
3.24544e-05;0;0;0;-4.2627e-06;
3.24644e-05;0;0;0;-4.26184e-06;
3.24744e-05;0;0;0;-4.26099e-06;
3.24844e-05;0;0;0;-4.26014e-06;
3.24944e-05;0;0;0;-4.25929e-06;
3.25044e-05;0;0;0;-4.25843e-06;
3.25144e-05;0;0;0;-4.25758e-06;
3.25244e-05;0;0;0;-4.25673e-06;
3.25344e-05;0;0;0;-4.25588e-06;
3.25444e-05;0;0;0;-4.25503e-06;
3.25544e-05;0;0;0;-4.25418e-06;
3.25644e-05;0;0;0;-4.25332e-06;
3.25744e-05;0;0;0;-4.25247e-06;
3.25844e-05;0;0;0;-4.25162e-06;
3.25944e-05;0;0;0;-4.25077e-06;
3.26044e-05;0;0;0;-4.24992e-06;
3.26144e-05;0;0;0;-4.24907e-06;
3.26244e-05;0;0;0;-4.24822e-06;
3.26344e-05;0;0;0;-4.24737e-06;
3.26444e-05;0;0;0;-4.24652e-06;
3.26544e-05;0;0;0;-4.24567e-06;
3.26644e-05;0;0;0;-4.24482e-06;
3.26744e-05;0;0;0;-4.24397e-06;
3.26844e-05;0;0;0;-4.24312e-06;
3.26944e-05;0;0;0;-4.24228e-06;
3.27044e-05;0;0;0;-4.24143e-06;
3.27144e-05;0;0;0;-4.24058e-06;
3.27244e-05;0;0;0;-4.23973e-06;
3.27344e-05;0;0;0;-4.23888e-06;
3.27444e-05;0;0;0;-4.23803e-06;
3.27544e-05;0;0;0;-4.23719e-06;
3.27644e-05;0;0;0;-4.23634e-06;
3.27744e-05;0;0;0;-4.23549e-06;
3.27844e-05;0;0;0;-4.23464e-06;
3.27944e-05;0;0;0;-4.2338e-06;
3.28044e-05;0;0;0;-4.23295e-06;
3.28144e-05;0;0;0;-4.2321e-06;
3.28244e-05;0;0;0;-4.23126e-06;
3.28344e-05;0;0;0;-4.23041e-06;
3.28444e-05;0;0;0;-4.22956e-06;
3.28544e-05;0;0;0;-4.22872e-06;
3.28644e-05;0;0;0;-4.22787e-06;
3.28744e-05;0;0;0;-4.22702e-06;
3.28844e-05;0;0;0;-4.22618e-06;
3.28944e-05;0;0;0;-4.22533e-06;
3.29044e-05;0;0;0;-4.22449e-06;
3.29144e-05;0;0;0;-4.22364e-06;
3.29244e-05;0;0;0;-4.2228e-06;
3.29344e-05;0;0;0;-4.22195e-06;
3.29444e-05;0;0;0;-4.22111e-06;
3.29544e-05;0;0;0;-4.22026e-06;
3.29644e-05;0;0;0;-4.21942e-06;
3.29744e-05;0;0;0;-4.21858e-06;
3.29844e-05;0;0;0;-4.21773e-06;
3.29944e-05;0;0;0;-4.21689e-06;
3.30044e-05;0;0;0;-4.21604e-06;
3.30144e-05;0;0;0;-4.2152e-06;
3.30244e-05;0;0;0;-4.21436e-06;
3.30344e-05;0;0;0;-4.21351e-06;
3.30444e-05;0;0;0;-4.21267e-06;
3.30544e-05;0;0;0;-4.21183e-06;
3.30644e-05;0;0;0;-4.21099e-06;
3.30744e-05;0;0;0;-4.21014e-06;
3.30844e-05;0;0;0;-4.2093e-06;
3.30944e-05;0;0;0;-4.20846e-06;
3.31044e-05;0;0;0;-4.20762e-06;
3.31144e-05;0;0;0;-4.20678e-06;
3.31244e-05;0;0;0;-4.20593e-06;
3.31344e-05;0;0;0;-4.20509e-06;
3.31444e-05;0;0;0;-4.20425e-06;
3.31544e-05;0;0;0;-4.20341e-06;
3.31644e-05;0;0;0;-4.20257e-06;
3.31744e-05;0;0;0;-4.20173e-06;
3.31844e-05;0;0;0;-4.20089e-06;
3.31944e-05;0;0;0;-4.20005e-06;
3.32044e-05;0;0;0;-4.19921e-06;
3.32144e-05;0;0;0;-4.19837e-06;
3.32244e-05;0;0;0;-4.19753e-06;
3.32344e-05;0;0;0;-4.19669e-06;
3.32444e-05;0;0;0;-4.19585e-06;
3.32544e-05;0;0;0;-4.19501e-06;
3.32644e-05;0;0;0;-4.19417e-06;
3.32744e-05;0;0;0;-4.19333e-06;
3.32844e-05;0;0;0;-4.19249e-06;
3.32944e-05;0;0;0;-4.19165e-06;
3.33044e-05;0;0;0;-4.19081e-06;
3.33144e-05;0;0;0;-4.18998e-06;
3.33244e-05;0;0;0;-4.18914e-06;
3.33344e-05;0;0;0;-4.1883e-06;
3.33444e-05;0;0;0;-4.18746e-06;
3.33544e-05;0;0;0;-4.18662e-06;
3.33644e-05;0;0;0;-4.18579e-06;
3.33744e-05;0;0;0;-4.18495e-06;
3.33844e-05;0;0;0;-4.18411e-06;
3.33944e-05;0;0;0;-4.18327e-06;
3.34044e-05;0;0;0;-4.18244e-06;
3.34144e-05;0;0;0;-4.1816e-06;
3.34244e-05;0;0;0;-4.18076e-06;
3.34344e-05;0;0;0;-4.17993e-06;
3.34444e-05;0;0;0;-4.17909e-06;
3.34544e-05;0;0;0;-4.17826e-06;
3.34644e-05;0;0;0;-4.17742e-06;
3.34744e-05;0;0;0;-4.17658e-06;
3.34844e-05;0;0;0;-4.17575e-06;
3.34944e-05;0;0;0;-4.17491e-06;
3.35044e-05;0;0;0;-4.17408e-06;
3.35144e-05;0;0;0;-4.17324e-06;
3.35244e-05;0;0;0;-4.17241e-06;
3.35344e-05;0;0;0;-4.17157e-06;
3.35444e-05;0;0;0;-4.17074e-06;
3.35544e-05;0;0;0;-4.1699e-06;
3.35644e-05;0;0;0;-4.16907e-06;
3.35744e-05;0;0;0;-4.16824e-06;
3.35844e-05;0;0;0;-4.1674e-06;
3.35944e-05;0;0;0;-4.16657e-06;
3.36044e-05;0;0;0;-4.16573e-06;
3.36144e-05;0;0;0;-4.1649e-06;
3.36244e-05;0;0;0;-4.16407e-06;
3.36344e-05;0;0;0;-4.16323e-06;
3.36444e-05;0;0;0;-4.1624e-06;
3.36544e-05;0;0;0;-4.16157e-06;
3.36644e-05;0;0;0;-4.16074e-06;
3.36744e-05;0;0;0;-4.1599e-06;
3.36844e-05;0;0;0;-4.15907e-06;
3.36944e-05;0;0;0;-4.15824e-06;
3.37044e-05;0;0;0;-4.15741e-06;
3.37144e-05;0;0;0;-4.15658e-06;
3.37244e-05;0;0;0;-4.15574e-06;
3.37344e-05;0;0;0;-4.15491e-06;
3.37444e-05;0;0;0;-4.15408e-06;
3.37544e-05;0;0;0;-4.15325e-06;
3.37644e-05;0;0;0;-4.15242e-06;
3.37744e-05;0;0;0;-4.15159e-06;
3.37844e-05;0;0;0;-4.15076e-06;
3.37944e-05;0;0;0;-4.14993e-06;
3.38044e-05;0;0;0;-4.1491e-06;
3.38144e-05;0;0;0;-4.14827e-06;
3.38244e-05;0;0;0;-4.14744e-06;
3.38344e-05;0;0;0;-4.14661e-06;
3.38444e-05;0;0;0;-4.14578e-06;
3.38544e-05;0;0;0;-4.14495e-06;
3.38644e-05;0;0;0;-4.14412e-06;
3.38744e-05;0;0;0;-4.14329e-06;
3.38844e-05;0;0;0;-4.14246e-06;
3.38944e-05;0;0;0;-4.14163e-06;
3.39044e-05;0;0;0;-4.1408e-06;
3.39144e-05;0;0;0;-4.13998e-06;
3.39244e-05;0;0;0;-4.13915e-06;
3.39344e-05;0;0;0;-4.13832e-06;
3.39444e-05;0;0;0;-4.13749e-06;
3.39544e-05;0;0;0;-4.13666e-06;
3.39644e-05;0;0;0;-4.13584e-06;
3.39744e-05;0;0;0;-4.13501e-06;
3.39844e-05;0;0;0;-4.13418e-06;
3.39944e-05;0;0;0;-4.13336e-06;
3.40044e-05;0;0;0;-4.13253e-06;
3.40144e-05;0;0;0;-4.1317e-06;
3.40244e-05;0;0;0;-4.13088e-06;
3.40344e-05;0;0;0;-4.13005e-06;
3.40444e-05;0;0;0;-4.12922e-06;
3.40544e-05;0;0;0;-4.1284e-06;
3.40644e-05;0;0;0;-4.12757e-06;
3.40744e-05;0;0;0;-4.12674e-06;
3.40844e-05;0;0;0;-4.12592e-06;
3.40944e-05;0;0;0;-4.12509e-06;
3.41044e-05;0;0;0;-4.12427e-06;
3.41144e-05;0;0;0;-4.12344e-06;
3.41244e-05;0;0;0;-4.12262e-06;
3.41344e-05;0;0;0;-4.12179e-06;
3.41444e-05;0;0;0;-4.12097e-06;
3.41544e-05;0;0;0;-4.12014e-06;
3.41644e-05;0;0;0;-4.11932e-06;
3.41744e-05;0;0;0;-4.1185e-06;
3.41844e-05;0;0;0;-4.11767e-06;
3.41944e-05;0;0;0;-4.11685e-06;
3.42044e-05;0;0;0;-4.11602e-06;
3.42144e-05;0;0;0;-4.1152e-06;
3.42244e-05;0;0;0;-4.11438e-06;
3.42344e-05;0;0;0;-4.11355e-06;
3.42444e-05;0;0;0;-4.11273e-06;
3.42544e-05;0;0;0;-4.11191e-06;
3.42644e-05;0;0;0;-4.11109e-06;
3.42744e-05;0;0;0;-4.11026e-06;
3.42844e-05;0;0;0;-4.10944e-06;
3.42944e-05;0;0;0;-4.10862e-06;
3.43044e-05;0;0;0;-4.1078e-06;
3.43144e-05;0;0;0;-4.10698e-06;
3.43244e-05;0;0;0;-4.10615e-06;
3.43344e-05;0;0;0;-4.10533e-06;
3.43444e-05;0;0;0;-4.10451e-06;
3.43544e-05;0;0;0;-4.10369e-06;
3.43644e-05;0;0;0;-4.10287e-06;
3.43744e-05;0;0;0;-4.10205e-06;
3.43844e-05;0;0;0;-4.10123e-06;
3.43944e-05;0;0;0;-4.10041e-06;
3.44044e-05;0;0;0;-4.09959e-06;
3.44144e-05;0;0;0;-4.09877e-06;
3.44244e-05;0;0;0;-4.09795e-06;
3.44344e-05;0;0;0;-4.09713e-06;
3.44444e-05;0;0;0;-4.09631e-06;
3.44544e-05;0;0;0;-4.09549e-06;
3.44644e-05;0;0;0;-4.09467e-06;
3.44744e-05;0;0;0;-4.09385e-06;
3.44844e-05;0;0;0;-4.09303e-06;
3.44944e-05;0;0;0;-4.09221e-06;
3.45044e-05;0;0;0;-4.09139e-06;
3.45144e-05;0;0;0;-4.09057e-06;
3.45244e-05;0;0;0;-4.08976e-06;
3.45344e-05;0;0;0;-4.08894e-06;
3.45444e-05;0;0;0;-4.08812e-06;
3.45544e-05;0;0;0;-4.0873e-06;
3.45644e-05;0;0;0;-4.08648e-06;
3.45744e-05;0;0;0;-4.08567e-06;
3.45844e-05;0;0;0;-4.08485e-06;
3.45944e-05;0;0;0;-4.08403e-06;
3.46044e-05;0;0;0;-4.08321e-06;
3.46144e-05;0;0;0;-4.0824e-06;
3.46244e-05;0;0;0;-4.08158e-06;
3.46344e-05;0;0;0;-4.08076e-06;
3.46444e-05;0;0;0;-4.07995e-06;
3.46544e-05;0;0;0;-4.07913e-06;
3.46644e-05;0;0;0;-4.07832e-06;
3.46744e-05;0;0;0;-4.0775e-06;
3.46844e-05;0;0;0;-4.07668e-06;
3.46944e-05;0;0;0;-4.07587e-06;
3.47044e-05;0;0;0;-4.07505e-06;
3.47144e-05;0;0;0;-4.07424e-06;
3.47244e-05;0;0;0;-4.07342e-06;
3.47344e-05;0;0;0;-4.07261e-06;
3.47444e-05;0;0;0;-4.07179e-06;
3.47544e-05;0;0;0;-4.07098e-06;
3.47644e-05;0;0;0;-4.07016e-06;
3.47744e-05;0;0;0;-4.06935e-06;
3.47844e-05;0;0;0;-4.06854e-06;
3.47944e-05;0;0;0;-4.06772e-06;
3.48044e-05;0;0;0;-4.06691e-06;
3.48144e-05;0;0;0;-4.06609e-06;
3.48244e-05;0;0;0;-4.06528e-06;
3.48344e-05;0;0;0;-4.06447e-06;
3.48444e-05;0;0;0;-4.06365e-06;
3.48544e-05;0;0;0;-4.06284e-06;
3.48644e-05;0;0;0;-4.06203e-06;
3.48744e-05;0;0;0;-4.06122e-06;
3.48844e-05;0;0;0;-4.0604e-06;
3.48944e-05;0;0;0;-4.05959e-06;
3.49044e-05;0;0;0;-4.05878e-06;
3.49144e-05;0;0;0;-4.05797e-06;
3.49244e-05;0;0;0;-4.05716e-06;
3.49344e-05;0;0;0;-4.05634e-06;
3.49444e-05;0;0;0;-4.05553e-06;
3.49544e-05;0;0;0;-4.05472e-06;
3.49644e-05;0;0;0;-4.05391e-06;
3.49744e-05;0;0;0;-4.0531e-06;
3.49844e-05;0;0;0;-4.05229e-06;
3.49944e-05;0;0;0;-4.05148e-06;
3.50044e-05;0;0;0;-4.05067e-06;
3.50144e-05;0;0;0;-4.04986e-06;
3.50244e-05;0;0;0;-4.04905e-06;
3.50344e-05;0;0;0;-4.04824e-06;
3.50444e-05;0;0;0;-4.04743e-06;
3.50544e-05;0;0;0;-4.04662e-06;
3.50644e-05;0;0;0;-4.04581e-06;
3.50744e-05;0;0;0;-4.045e-06;
3.50844e-05;0;0;0;-4.04419e-06;
3.50944e-05;0;0;0;-4.04338e-06;
3.51044e-05;0;0;0;-4.04257e-06;
3.51144e-05;0;0;0;-4.04176e-06;
3.51244e-05;0;0;0;-4.04095e-06;
3.51344e-05;0;0;0;-4.04014e-06;
3.51444e-05;0;0;0;-4.03934e-06;
3.51544e-05;0;0;0;-4.03853e-06;
3.51644e-05;0;0;0;-4.03772e-06;
3.51744e-05;0;0;0;-4.03691e-06;
3.51844e-05;0;0;0;-4.0361e-06;
3.51944e-05;0;0;0;-4.0353e-06;
3.52044e-05;0;0;0;-4.03449e-06;
3.52144e-05;0;0;0;-4.03368e-06;
3.52244e-05;0;0;0;-4.03288e-06;
3.52344e-05;0;0;0;-4.03207e-06;
3.52444e-05;0;0;0;-4.03126e-06;
3.52544e-05;0;0;0;-4.03046e-06;
3.52644e-05;0;0;0;-4.02965e-06;
3.52744e-05;0;0;0;-4.02884e-06;
3.52844e-05;0;0;0;-4.02804e-06;
3.52944e-05;0;0;0;-4.02723e-06;
3.53044e-05;0;0;0;-4.02643e-06;
3.53144e-05;0;0;0;-4.02562e-06;
3.53244e-05;0;0;0;-4.02481e-06;
3.53344e-05;0;0;0;-4.02401e-06;
3.53444e-05;0;0;0;-4.0232e-06;
3.53544e-05;0;0;0;-4.0224e-06;
3.53644e-05;0;0;0;-4.0216e-06;
3.53744e-05;0;0;0;-4.02079e-06;
3.53844e-05;0;0;0;-4.01999e-06;
3.53944e-05;0;0;0;-4.01918e-06;
3.54044e-05;0;0;0;-4.01838e-06;
3.54144e-05;0;0;0;-4.01757e-06;
3.54244e-05;0;0;0;-4.01677e-06;
3.54344e-05;0;0;0;-4.01597e-06;
3.54444e-05;0;0;0;-4.01516e-06;
3.54544e-05;0;0;0;-4.01436e-06;
3.54644e-05;0;0;0;-4.01356e-06;
3.54744e-05;0;0;0;-4.01275e-06;
3.54844e-05;0;0;0;-4.01195e-06;
3.54944e-05;0;0;0;-4.01115e-06;
3.55044e-05;0;0;0;-4.01035e-06;
3.55144e-05;0;0;0;-4.00954e-06;
3.55244e-05;0;0;0;-4.00874e-06;
3.55344e-05;0;0;0;-4.00794e-06;
3.55444e-05;0;0;0;-4.00714e-06;
3.55544e-05;0;0;0;-4.00634e-06;
3.55644e-05;0;0;0;-4.00553e-06;
3.55744e-05;0;0;0;-4.00473e-06;
3.55844e-05;0;0;0;-4.00393e-06;
3.55944e-05;0;0;0;-4.00313e-06;
3.56044e-05;0;0;0;-4.00233e-06;
3.56144e-05;0;0;0;-4.00153e-06;
3.56244e-05;0;0;0;-4.00073e-06;
3.56344e-05;0;0;0;-3.99993e-06;
3.56444e-05;0;0;0;-3.99913e-06;
3.56544e-05;0;0;0;-3.99833e-06;
3.56644e-05;0;0;0;-3.99753e-06;
3.56744e-05;0;0;0;-3.99673e-06;
3.56844e-05;0;0;0;-3.99593e-06;
3.56944e-05;0;0;0;-3.99513e-06;
3.57044e-05;0;0;0;-3.99433e-06;
3.57144e-05;0;0;0;-3.99353e-06;
3.57244e-05;0;0;0;-3.99273e-06;
3.57344e-05;0;0;0;-3.99193e-06;
3.57444e-05;0;0;0;-3.99113e-06;
3.57544e-05;0;0;0;-3.99034e-06;
3.57644e-05;0;0;0;-3.98954e-06;
3.57744e-05;0;0;0;-3.98874e-06;
3.57844e-05;0;0;0;-3.98794e-06;
3.57944e-05;0;0;0;-3.98714e-06;
3.58044e-05;0;0;0;-3.98635e-06;
3.58144e-05;0;0;0;-3.98555e-06;
3.58244e-05;0;0;0;-3.98475e-06;
3.58344e-05;0;0;0;-3.98395e-06;
3.58444e-05;0;0;0;-3.98316e-06;
3.58544e-05;0;0;0;-3.98236e-06;
3.58644e-05;0;0;0;-3.98156e-06;
3.58744e-05;0;0;0;-3.98077e-06;
3.58844e-05;0;0;0;-3.97997e-06;
3.58944e-05;0;0;0;-3.97917e-06;
3.59044e-05;0;0;0;-3.97838e-06;
3.59144e-05;0;0;0;-3.97758e-06;
3.59244e-05;0;0;0;-3.97679e-06;
3.59344e-05;0;0;0;-3.97599e-06;
3.59444e-05;0;0;0;-3.9752e-06;
3.59544e-05;0;0;0;-3.9744e-06;
3.59644e-05;0;0;0;-3.97361e-06;
3.59744e-05;0;0;0;-3.97281e-06;
3.59844e-05;0;0;0;-3.97202e-06;
3.59944e-05;0;0;0;-3.97122e-06;
3.60044e-05;0;0;0;-3.97043e-06;
3.60144e-05;0;0;0;-3.96963e-06;
3.60244e-05;0;0;0;-3.96884e-06;
3.60344e-05;0;0;0;-3.96804e-06;
3.60444e-05;0;0;0;-3.96725e-06;
3.60544e-05;0;0;0;-3.96646e-06;
3.60644e-05;0;0;0;-3.96566e-06;
3.60744e-05;0;0;0;-3.96487e-06;
3.60844e-05;0;0;0;-3.96408e-06;
3.60944e-05;0;0;0;-3.96328e-06;
3.61044e-05;0;0;0;-3.96249e-06;
3.61144e-05;0;0;0;-3.9617e-06;
3.61244e-05;0;0;0;-3.96091e-06;
3.61344e-05;0;0;0;-3.96011e-06;
3.61444e-05;0;0;0;-3.95932e-06;
3.61544e-05;0;0;0;-3.95853e-06;
3.61644e-05;0;0;0;-3.95774e-06;
3.61744e-05;0;0;0;-3.95694e-06;
3.61844e-05;0;0;0;-3.95615e-06;
3.61944e-05;0;0;0;-3.95536e-06;
3.62044e-05;0;0;0;-3.95457e-06;
3.62144e-05;0;0;0;-3.95378e-06;
3.62244e-05;0;0;0;-3.95299e-06;
3.62344e-05;0;0;0;-3.9522e-06;
3.62444e-05;0;0;0;-3.95141e-06;
3.62544e-05;0;0;0;-3.95062e-06;
3.62644e-05;0;0;0;-3.94983e-06;
3.62744e-05;0;0;0;-3.94904e-06;
3.62844e-05;0;0;0;-3.94825e-06;
3.62944e-05;0;0;0;-3.94746e-06;
3.63044e-05;0;0;0;-3.94667e-06;
3.63144e-05;0;0;0;-3.94588e-06;
3.63244e-05;0;0;0;-3.94509e-06;
3.63344e-05;0;0;0;-3.9443e-06;
3.63444e-05;0;0;0;-3.94351e-06;
3.63544e-05;0;0;0;-3.94272e-06;
3.63644e-05;0;0;0;-3.94193e-06;
3.63744e-05;0;0;0;-3.94114e-06;
3.63844e-05;0;0;0;-3.94035e-06;
3.63944e-05;0;0;0;-3.93957e-06;
3.64044e-05;0;0;0;-3.93878e-06;
3.64144e-05;0;0;0;-3.93799e-06;
3.64244e-05;0;0;0;-3.9372e-06;
3.64344e-05;0;0;0;-3.93641e-06;
3.64444e-05;0;0;0;-3.93563e-06;
3.64544e-05;0;0;0;-3.93484e-06;
3.64644e-05;0;0;0;-3.93405e-06;
3.64744e-05;0;0;0;-3.93326e-06;
3.64844e-05;0;0;0;-3.93248e-06;
3.64944e-05;0;0;0;-3.93169e-06;
3.65044e-05;0;0;0;-3.9309e-06;
3.65144e-05;0;0;0;-3.93012e-06;
